,Arene_name,Arene_smi,Radical_name,Radical_smi,Product_name,Product_smi,rxn,Output,React_sites_Ar_R,Prod_sites,Divider,Ar_n,SMILES_Ar,Radical_n,SMILES_R,ArR_n,SMILES_ArR,R_Ar_n,DG_TS
2115,Arene_78,FC(F)(F)c1coc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar78-R9-P2115,FC(F)(F)c1[nH+]coc1-c1ccncc1,FC(F)(F)c1coc[nH+]1.[c]1ccncc1>>FC(F)(F)c1[nH+]coc1-c1ccncc1,10.2,"((5,), (0,))","((8,), (9,))",,HFc4b,FC(F)(F)c1coc[nH+]1,Py0, [c]1ccncc1,Py0-HFc4b-5, c2cnccc2c1oc[nH+]c1C(F)(F)F,Py0-HFc4b,10.2
2116,Arene_79,CC(C)(C)c1coc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar79-R9-P2116,CC(C)(C)c1coc(-c2ccncc2)[nH+]1,CC(C)(C)c1coc[nH+]1.[c]1ccncc1>>CC(C)(C)c1coc(-c2ccncc2)[nH+]1,8.3,"((7,), (0,))","((7,), (8,))",,HFc4t,CC(C)(C)c1coc[nH+]1,Py0, [c]1ccncc1,Py0-HFc4t-2, CC(C)(C)c1coc(c2ccncc2)[nH+]1,Py0-HFc4t,8.3
2117,Arene_79,CC(C)(C)c1coc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar79-R9-P2117,CC(C)(C)c1[nH+]coc1-c1ccncc1,CC(C)(C)c1coc[nH+]1.[c]1ccncc1>>CC(C)(C)c1[nH+]coc1-c1ccncc1,11.4,"((5,), (0,))","((8,), (9,))",,HFc4t,CC(C)(C)c1coc[nH+]1,Py0, [c]1ccncc1,Py0-HFc4t-5, CC(C)(C)c1[nH+]coc1c2ccncc2,Py0-HFc4t,11.4
2118,Arene_80,FC(F)(F)c1c[nH+]co1,Radical_9,[c]1ccncc1,Product-Ar80-R9-P2118,FC(F)(F)c1oc[nH+]c1-c1ccncc1,FC(F)(F)c1c[nH+]co1.[c]1ccncc1>>FC(F)(F)c1oc[nH+]c1-c1ccncc1,12.2,"((5,), (0,))","((8,), (9,))",,HFc5b,FC(F)(F)c1c[nH+]co1,Py0, [c]1ccncc1,Py0-HFc5b-4, c2cnccc2c1[nH+]coc1C(F)(F)F,Py0-HFc5b,12.2
2119,Arene_81,CC(C)(C)c1c[nH+]co1,Radical_9,[c]1ccncc1,Product-Ar81-R9-P2119,CC(C)(C)c1c[nH+]c(-c2ccncc2)o1,CC(C)(C)c1c[nH+]co1.[c]1ccncc1>>CC(C)(C)c1c[nH+]c(-c2ccncc2)o1,8.3,"((7,), (0,))","((7,), (8,))",,HFc5t,CC(C)(C)c1c[nH+]co1,Py0, [c]1ccncc1,Py0-HFc5t-2, CC(C)(C)c1c[nH+]c(c2ccncc2)o1,Py0-HFc5t,8.3
2120,Arene_81,CC(C)(C)c1c[nH+]co1,Radical_9,[c]1ccncc1,Product-Ar81-R9-P2120,CC(C)(C)c1oc[nH+]c1-c1ccncc1,CC(C)(C)c1c[nH+]co1.[c]1ccncc1>>CC(C)(C)c1oc[nH+]c1-c1ccncc1,13.6,"((5,), (0,))","((8,), (9,))",,HFc5t,CC(C)(C)c1c[nH+]co1,Py0, [c]1ccncc1,Py0-HFc5t-4, CC(C)(C)c1oc[nH+]c1c2ccncc2,Py0-HFc5t,13.6
2121,Arene_82,FC(F)(F)c1cco[nH+]1,Radical_9,[c]1ccncc1,Product-Ar82-R9-P2121,FC(F)(F)c1[nH+]occ1-c1ccncc1,FC(F)(F)c1cco[nH+]1.[c]1ccncc1>>FC(F)(F)c1[nH+]occ1-c1ccncc1,16.2,"((5,), (0,))","((8,), (9,))",,HFd3b,FC(F)(F)c1cco[nH+]1,Py0, [c]1ccncc1,Py0-HFd3b-4, c2cnccc2c1co[nH+]c1C(F)(F)F,Py0-HFd3b,16.2
2122,Arene_82,FC(F)(F)c1cco[nH+]1,Radical_9,[c]1ccncc1,Product-Ar82-R9-P2122,FC(F)(F)c1cc(-c2ccncc2)o[nH+]1,FC(F)(F)c1cco[nH+]1.[c]1ccncc1>>FC(F)(F)c1cc(-c2ccncc2)o[nH+]1,6.6,"((6,), (0,))","((6,), (7,))",,HFd3b,FC(F)(F)c1cco[nH+]1,Py0, [c]1ccncc1,Py0-HFd3b-5, c2cnccc2c1cc(C(F)(F)F)[nH+]o1,Py0-HFd3b,6.6
2123,Arene_83,CC(C)(C)c1cco[nH+]1,Radical_9,[c]1ccncc1,Product-Ar83-R9-P2123,CC(C)(C)c1[nH+]occ1-c1ccncc1,CC(C)(C)c1cco[nH+]1.[c]1ccncc1>>CC(C)(C)c1[nH+]occ1-c1ccncc1,16.6,"((5,), (0,))","((8,), (9,))",,HFd3t,CC(C)(C)c1cco[nH+]1,Py0, [c]1ccncc1,Py0-HFd3t-4, CC(C)(C)c1[nH+]occ1c2ccncc2,Py0-HFd3t,16.6
2124,Arene_83,CC(C)(C)c1cco[nH+]1,Radical_9,[c]1ccncc1,Product-Ar83-R9-P2124,CC(C)(C)c1cc(-c2ccncc2)o[nH+]1,CC(C)(C)c1cco[nH+]1.[c]1ccncc1>>CC(C)(C)c1cc(-c2ccncc2)o[nH+]1,10.3,"((6,), (0,))","((6,), (7,))",,HFd3t,CC(C)(C)c1cco[nH+]1,Py0, [c]1ccncc1,Py0-HFd3t-5, CC(C)(C)c1cc(c2ccncc2)o[nH+]1,Py0-HFd3t,10.3
2125,Arene_84,FC(F)(F)c1c[nH+]oc1,Radical_9,[c]1ccncc1,Product-Ar84-R9-P2125,FC(F)(F)c1co[nH+]c1-c1ccncc1,FC(F)(F)c1c[nH+]oc1.[c]1ccncc1>>FC(F)(F)c1co[nH+]c1-c1ccncc1,8.3,"((5,), (0,))","((8,), (9,))",,HFd4b,FC(F)(F)c1c[nH+]oc1,Py0, [c]1ccncc1,Py0-HFd4b-3, c2cnccc2c1[nH+]occ1C(F)(F)F,Py0-HFd4b,8.3
2126,Arene_85,CC(C)(C)c1c[nH+]oc1,Radical_9,[c]1ccncc1,Product-Ar85-R9-P2126,CC(C)(C)c1co[nH+]c1-c1ccncc1,CC(C)(C)c1c[nH+]oc1.[c]1ccncc1>>CC(C)(C)c1co[nH+]c1-c1ccncc1,11.6,"((5,), (0,))","((8,), (9,))",,HFd4t,CC(C)(C)c1c[nH+]oc1,Py0, [c]1ccncc1,Py0-HFd4t-3, CC(C)(C)c1co[nH+]c1c2ccncc2,Py0-HFd4t,11.6
2127,Arene_85,CC(C)(C)c1c[nH+]oc1,Radical_9,[c]1ccncc1,Product-Ar85-R9-P2127,CC(C)(C)c1c[nH+]oc1-c1ccncc1,CC(C)(C)c1c[nH+]oc1.[c]1ccncc1>>CC(C)(C)c1c[nH+]oc1-c1ccncc1,9,"((8,), (0,))","((8,), (9,))",,HFd4t,CC(C)(C)c1c[nH+]oc1,Py0, [c]1ccncc1,Py0-HFd4t-5, CC(C)(C)c1c[nH+]oc1c2ccncc2,Py0-HFd4t,9
2128,Arene_86,FC(F)(F)c1cc[nH+]o1,Radical_9,[c]1ccncc1,Product-Ar86-R9-P2128,FC(F)(F)c1cc(-c2ccncc2)[nH+]o1,FC(F)(F)c1cc[nH+]o1.[c]1ccncc1>>FC(F)(F)c1cc(-c2ccncc2)[nH+]o1,8.2,"((6,), (0,))","((6,), (7,))",,HFd5b,FC(F)(F)c1cc[nH+]o1,Py0, [c]1ccncc1,Py0-HFd5b-3, c2cnccc2c1cc(C(F)(F)F)o[nH+]1,Py0-HFd5b,8.2
2129,Arene_86,FC(F)(F)c1cc[nH+]o1,Radical_9,[c]1ccncc1,Product-Ar86-R9-P2129,FC(F)(F)c1o[nH+]cc1-c1ccncc1,FC(F)(F)c1cc[nH+]o1.[c]1ccncc1>>FC(F)(F)c1o[nH+]cc1-c1ccncc1,13.3,"((5,), (0,))","((8,), (9,))",,HFd5b,FC(F)(F)c1cc[nH+]o1,Py0, [c]1ccncc1,Py0-HFd5b-4, c2cnccc2c1c[nH+]oc1C(F)(F)F,Py0-HFd5b,13.3
2130,Arene_87,CC(C)(C)c1cc[nH+]o1,Radical_9,[c]1ccncc1,Product-Ar87-R9-P2130,CC(C)(C)c1cc(-c2ccncc2)[nH+]o1,CC(C)(C)c1cc[nH+]o1.[c]1ccncc1>>CC(C)(C)c1cc(-c2ccncc2)[nH+]o1,11.9,"((6,), (0,))","((6,), (7,))",,HFd5t,CC(C)(C)c1cc[nH+]o1,Py0, [c]1ccncc1,Py0-HFd5t-3, CC(C)(C)c1cc(c2ccncc2)[nH+]o1,Py0-HFd5t,11.9
2131,Arene_87,CC(C)(C)c1cc[nH+]o1,Radical_9,[c]1ccncc1,Product-Ar87-R9-P2131,CC(C)(C)c1o[nH+]cc1-c1ccncc1,CC(C)(C)c1cc[nH+]o1.[c]1ccncc1>>CC(C)(C)c1o[nH+]cc1-c1ccncc1,16.6,"((5,), (0,))","((8,), (9,))",,HFd5t,CC(C)(C)c1cc[nH+]o1,Py0, [c]1ccncc1,Py0-HFd5t-4, CC(C)(C)c1o[nH+]cc1c2ccncc2,Py0-HFd5t,16.6
2132,Arene_88,FC(F)(F)c1c[nH+]c[nH]1,Radical_9,[c]1ccncc1,Product-Ar88-R9-P2132,FC(F)(F)c1c[nH]c(-c2ccncc2)[nH+]1,FC(F)(F)c1c[nH+]c[nH]1.[c]1ccncc1>>FC(F)(F)c1c[nH]c(-c2ccncc2)[nH+]1,11.4,"((7,), (0,))","((7,), (8,))",,HFe4b,FC(F)(F)c1c[nH+]c[nH]1,Py0, [c]1ccncc1,Py0-HFe4b-2, c2cnccc2c1[nH+]c(C(F)(F)F)c[nH]1,Py0-HFe4b,11.4
2133,Arene_88,FC(F)(F)c1c[nH+]c[nH]1,Radical_9,[c]1ccncc1,Product-Ar88-R9-P2133,FC(F)(F)c1[nH+]c[nH]c1-c1ccncc1,FC(F)(F)c1c[nH+]c[nH]1.[c]1ccncc1>>FC(F)(F)c1[nH+]c[nH]c1-c1ccncc1,13.4,"((5,), (0,))","((8,), (9,))",,HFe4b,FC(F)(F)c1c[nH+]c[nH]1,Py0, [c]1ccncc1,Py0-HFe4b-5, c2cnccc2c1[nH]c[nH+]c1C(F)(F)F,Py0-HFe4b,13.4
2134,Arene_89,CC(C)(C)c1c[nH+]c[nH]1,Radical_9,[c]1ccncc1,Product-Ar89-R9-P2134,CC(C)(C)c1c[nH]c(-c2ccncc2)[nH+]1,CC(C)(C)c1c[nH+]c[nH]1.[c]1ccncc1>>CC(C)(C)c1c[nH]c(-c2ccncc2)[nH+]1,10.8,"((7,), (0,))","((7,), (8,))",,HFe4t,CC(C)(C)c1c[nH+]c[nH]1,Py0, [c]1ccncc1,Py0-HFe4t-2, CC(C)(C)c1c[nH]c(c2ccncc2)[nH+]1,Py0-HFe4t,10.8
2135,Arene_89,CC(C)(C)c1c[nH+]c[nH]1,Radical_9,[c]1ccncc1,Product-Ar89-R9-P2135,CC(C)(C)c1[nH+]c[nH]c1-c1ccncc1,CC(C)(C)c1c[nH+]c[nH]1.[c]1ccncc1>>CC(C)(C)c1[nH+]c[nH]c1-c1ccncc1,13.3,"((5,), (0,))","((8,), (9,))",,HFe4t,CC(C)(C)c1c[nH+]c[nH]1,Py0, [c]1ccncc1,Py0-HFe4t-5, CC(C)(C)c1[nH+]c[nH]c1c2ccncc2,Py0-HFe4t,13.3
2136,Arene_90,FC(F)(F)c1cc[nH][nH+]1,Radical_9,[c]1ccncc1,Product-Ar90-R9-P2136,FC(F)(F)c1[nH+][nH]cc1-c1ccncc1,FC(F)(F)c1cc[nH][nH+]1.[c]1ccncc1>>FC(F)(F)c1[nH+][nH]cc1-c1ccncc1,15.9,"((5,), (0,))","((8,), (9,))",,HFf3b,FC(F)(F)c1cc[nH][nH+]1,Py0, [c]1ccncc1,Py0-HFf3b-4, c2cnccc2c1c[nH][nH+]c1C(F)(F)F,Py0-HFf3b,15.9
2137,Arene_90,FC(F)(F)c1cc[nH][nH+]1,Radical_9,[c]1ccncc1,Product-Ar90-R9-P2137,FC(F)(F)c1cc(-c2ccncc2)[nH][nH+]1,FC(F)(F)c1cc[nH][nH+]1.[c]1ccncc1>>FC(F)(F)c1cc(-c2ccncc2)[nH][nH+]1,12.4,"((6,), (0,))","((6,), (7,))",,HFf3b,FC(F)(F)c1cc[nH][nH+]1,Py0, [c]1ccncc1,Py0-HFf3b-5, c2cnccc2c1cc(C(F)(F)F)[nH+][nH]1,Py0-HFf3b,12.4
2138,Arene_91,CC(C)(C)c1cc[nH][nH+]1,Radical_9,[c]1ccncc1,Product-Ar91-R9-P2138,CC(C)(C)c1[nH+][nH]cc1-c1ccncc1,CC(C)(C)c1cc[nH][nH+]1.[c]1ccncc1>>CC(C)(C)c1[nH+][nH]cc1-c1ccncc1,17.2,"((5,), (0,))","((8,), (9,))",,HFf3t,CC(C)(C)c1cc[nH][nH+]1,Py0, [c]1ccncc1,Py0-HFf3t-4, CC(C)(C)c1[nH+][nH]cc1c2ccncc2,Py0-HFf3t,17.2
2139,Arene_91,CC(C)(C)c1cc[nH][nH+]1,Radical_9,[c]1ccncc1,Product-Ar91-R9-P2139,CC(C)(C)c1cc(-c2ccncc2)[nH][nH+]1,CC(C)(C)c1cc[nH][nH+]1.[c]1ccncc1>>CC(C)(C)c1cc(-c2ccncc2)[nH][nH+]1,14.3,"((6,), (0,))","((6,), (7,))",,HFf3t,CC(C)(C)c1cc[nH][nH+]1,Py0, [c]1ccncc1,Py0-HFf3t-5, CC(C)(C)c1cc(c2ccncc2)[nH][nH+]1,Py0-HFf3t,14.3
2140,Arene_0,FC(F)(F)c1ccco1,Radical_10,[CH2]CC(F)(F)F,Product-Ar0-R10-P2140,FC(F)(F)CCc1ccc(C(F)(F)F)o1,FC(F)(F)c1ccco1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1ccc(C(F)(F)F)o1,15.8,"((7,), (0,))","((6,), (5,))",,C1b,FC(F)(F)c1ccco1,TF3, [CH2]CC(F)(F)F,TF3-C1b-1, FC(F)(F)CCc1ccc(C(F)(F)F)o1,TF3-C1b,15.8
2141,Arene_0,FC(F)(F)c1ccco1,Radical_10,[CH2]CC(F)(F)F,Product-Ar0-R10-P2141,FC(F)(F)CCc1coc(C(F)(F)F)c1,FC(F)(F)c1ccco1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1coc(C(F)(F)F)c1,22.4,"((6,), (0,))","((6,), (5,))",,C1b,FC(F)(F)c1ccco1,TF3, [CH2]CC(F)(F)F,TF3-C1b-2, FC(F)(F)CCc1coc(C(F)(F)F)c1,TF3-C1b,22.4
2142,Arene_0,FC(F)(F)c1ccco1,Radical_10,[CH2]CC(F)(F)F,Product-Ar0-R10-P2142,FC(F)(F)CCc1ccoc1C(F)(F)F,FC(F)(F)c1ccco1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1ccoc1C(F)(F)F,20.1,"((5,), (0,))","((6,), (5,))",,C1b,FC(F)(F)c1ccco1,TF3, [CH2]CC(F)(F)F,TF3-C1b-3, FC(F)(F)CCc1ccoc1C(F)(F)F,TF3-C1b,20.1
2143,Arene_1,CC(C)(C)c1ccco1,Radical_10,[CH2]CC(F)(F)F,Product-Ar1-R10-P2143,CC(C)(C)c1ccc(CCC(F)(F)F)o1,CC(C)(C)c1ccco1.[CH2]CC(F)(F)F>>CC(C)(C)c1ccc(CCC(F)(F)F)o1,15.9,"((7,), (0,))","((7,), (8,))",,C1t,CC(C)(C)c1ccco1,TF3, [CH2]CC(F)(F)F,TF3-C1t-1, CC(C)(C)c1ccc(CCC(F)(F)F)o1,TF3-C1t,15.9
2144,Arene_1,CC(C)(C)c1ccco1,Radical_10,[CH2]CC(F)(F)F,Product-Ar1-R10-P2144,CC(C)(C)c1cc(CCC(F)(F)F)co1,CC(C)(C)c1ccco1.[CH2]CC(F)(F)F>>CC(C)(C)c1cc(CCC(F)(F)F)co1,21.9,"((6,), (0,))","((6,), (7,))",,C1t,CC(C)(C)c1ccco1,TF3, [CH2]CC(F)(F)F,TF3-C1t-2, CC(C)(C)c1cc(CCC(F)(F)F)co1,TF3-C1t,21.9
2145,Arene_1,CC(C)(C)c1ccco1,Radical_10,[CH2]CC(F)(F)F,Product-Ar1-R10-P2145,CC(C)(C)c1occc1CCC(F)(F)F,CC(C)(C)c1ccco1.[CH2]CC(F)(F)F>>CC(C)(C)c1occc1CCC(F)(F)F,22.7,"((5,), (0,))","((8,), (9,))",,C1t,CC(C)(C)c1ccco1,TF3, [CH2]CC(F)(F)F,TF3-C1t-3, CC(C)(C)c1occc1CCC(F)(F)F,TF3-C1t,22.7
2146,Arene_2,FC(F)(F)c1ccoc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar2-R10-P2146,FC(F)(F)CCc1cc(C(F)(F)F)co1,FC(F)(F)c1ccoc1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1cc(C(F)(F)F)co1,16.4,"((6,), (0,))","((6,), (5,))",,C2b,FC(F)(F)c1ccoc1,TF3, [CH2]CC(F)(F)F,TF3-C2b-1, FC(F)(F)CCc1cc(C(F)(F)F)co1,TF3-C2b,16.4
2147,Arene_2,FC(F)(F)c1ccoc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar2-R10-P2147,FC(F)(F)CCc1cocc1C(F)(F)F,FC(F)(F)c1ccoc1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1cocc1C(F)(F)F,23,"((5,), (0,))","((6,), (5,))",,C2b,FC(F)(F)c1ccoc1,TF3, [CH2]CC(F)(F)F,TF3-C2b-2, FC(F)(F)CCc1cocc1C(F)(F)F,TF3-C2b,23
2148,Arene_2,FC(F)(F)c1ccoc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar2-R10-P2148,FC(F)(F)CCc1occc1C(F)(F)F,FC(F)(F)c1ccoc1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1occc1C(F)(F)F,15.6,"((8,), (0,))","((6,), (5,))",,C2b,FC(F)(F)c1ccoc1,TF3, [CH2]CC(F)(F)F,TF3-C2b-4, FC(F)(F)CCc1occc1C(F)(F)F,TF3-C2b,15.6
2149,Arene_3,CC(C)(C)c1ccoc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar3-R10-P2149,CC(C)(C)c1coc(CCC(F)(F)F)c1,CC(C)(C)c1ccoc1.[CH2]CC(F)(F)F>>CC(C)(C)c1coc(CCC(F)(F)F)c1,16,"((6,), (0,))","((7,), (8,))",,C2t,CC(C)(C)c1ccoc1,TF3, [CH2]CC(F)(F)F,TF3-C2t-1, CC(C)(C)c1coc(CCC(F)(F)F)c1,TF3-C2t,16
2150,Arene_3,CC(C)(C)c1ccoc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar3-R10-P2150,CC(C)(C)c1cocc1CCC(F)(F)F,CC(C)(C)c1ccoc1.[CH2]CC(F)(F)F>>CC(C)(C)c1cocc1CCC(F)(F)F,23.4,"((5,), (0,))","((8,), (9,))",,C2t,CC(C)(C)c1ccoc1,TF3, [CH2]CC(F)(F)F,TF3-C2t-2, CC(C)(C)c1cocc1CCC(F)(F)F,TF3-C2t,23.4
2151,Arene_3,CC(C)(C)c1ccoc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar3-R10-P2151,CC(C)(C)c1ccoc1CCC(F)(F)F,CC(C)(C)c1ccoc1.[CH2]CC(F)(F)F>>CC(C)(C)c1ccoc1CCC(F)(F)F,16.1,"((8,), (0,))","((8,), (9,))",,C2t,CC(C)(C)c1ccoc1,TF3, [CH2]CC(F)(F)F,TF3-C2t-4, CC(C)(C)c1ccoc1CCC(F)(F)F,TF3-C2t,16.1
2152,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_10,[CH2]CC(F)(F)F,Product-Ar4-R10-P2152,FC(F)(F)CCc1ccc(C(F)(F)F)[nH]1,FC(F)(F)c1ccc[nH]1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1ccc(C(F)(F)F)[nH]1,20.2,"((7,), (0,))","((6,), (5,))",,D1b,FC(F)(F)c1ccc[nH]1,TF3, [CH2]CC(F)(F)F,TF3-D1b-1, FC(F)(F)CCc1ccc(C(F)(F)F)[nH]1,TF3-D1b,20.2
2153,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_10,[CH2]CC(F)(F)F,Product-Ar4-R10-P2153,FC(F)(F)CCc1c[nH]c(C(F)(F)F)c1,FC(F)(F)c1ccc[nH]1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1c[nH]c(C(F)(F)F)c1,24.9,"((6,), (0,))","((6,), (5,))",,D1b,FC(F)(F)c1ccc[nH]1,TF3, [CH2]CC(F)(F)F,TF3-D1b-2, FC(F)(F)CCc1c[nH]c(C(F)(F)F)c1,TF3-D1b,24.9
2154,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_10,[CH2]CC(F)(F)F,Product-Ar4-R10-P2154,FC(F)(F)CCc1cc[nH]c1C(F)(F)F,FC(F)(F)c1ccc[nH]1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1cc[nH]c1C(F)(F)F,23.2,"((5,), (0,))","((6,), (5,))",,D1b,FC(F)(F)c1ccc[nH]1,TF3, [CH2]CC(F)(F)F,TF3-D1b-3, FC(F)(F)CCc1cc[nH]c1C(F)(F)F,TF3-D1b,23.2
2155,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_10,[CH2]CC(F)(F)F,Product-Ar5-R10-P2155,CC(C)(C)c1ccc(CCC(F)(F)F)[nH]1,CC(C)(C)c1ccc[nH]1.[CH2]CC(F)(F)F>>CC(C)(C)c1ccc(CCC(F)(F)F)[nH]1,18.7,"((7,), (0,))","((7,), (8,))",,D1t,CC(C)(C)c1ccc[nH]1,TF3, [CH2]CC(F)(F)F,TF3-D1t-1, CC(C)(C)c1ccc(CCC(F)(F)F)[nH]1,TF3-D1t,18.7
2156,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_10,[CH2]CC(F)(F)F,Product-Ar5-R10-P2156,CC(C)(C)c1cc(CCC(F)(F)F)c[nH]1,CC(C)(C)c1ccc[nH]1.[CH2]CC(F)(F)F>>CC(C)(C)c1cc(CCC(F)(F)F)c[nH]1,22.3,"((6,), (0,))","((6,), (7,))",,D1t,CC(C)(C)c1ccc[nH]1,TF3, [CH2]CC(F)(F)F,TF3-D1t-2, CC(C)(C)c1cc(CCC(F)(F)F)c[nH]1,TF3-D1t,22.3
2157,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_10,[CH2]CC(F)(F)F,Product-Ar5-R10-P2157,CC(C)(C)c1[nH]ccc1CCC(F)(F)F,CC(C)(C)c1ccc[nH]1.[CH2]CC(F)(F)F>>CC(C)(C)c1[nH]ccc1CCC(F)(F)F,23.4,"((5,), (0,))","((8,), (9,))",,D1t,CC(C)(C)c1ccc[nH]1,TF3, [CH2]CC(F)(F)F,TF3-D1t-3, CC(C)(C)c1[nH]ccc1CCC(F)(F)F,TF3-D1t,23.4
2158,Arene_6,FC(F)(F)c1cc[nH]c1,Radical_10,[CH2]CC(F)(F)F,Product-Ar6-R10-P2158,FC(F)(F)CCc1cc(C(F)(F)F)c[nH]1,FC(F)(F)c1cc[nH]c1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1cc(C(F)(F)F)c[nH]1,20,"((6,), (0,))","((6,), (5,))",,D2b,FC(F)(F)c1cc[nH]c1,TF3, [CH2]CC(F)(F)F,TF3-D2b-1, FC(F)(F)CCc1cc(C(F)(F)F)c[nH]1,TF3-D2b,20
2159,Arene_6,FC(F)(F)c1cc[nH]c1,Radical_10,[CH2]CC(F)(F)F,Product-Ar6-R10-P2159,FC(F)(F)CCc1c[nH]cc1C(F)(F)F,FC(F)(F)c1cc[nH]c1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1c[nH]cc1C(F)(F)F,23.7,"((5,), (0,))","((6,), (5,))",,D2b,FC(F)(F)c1cc[nH]c1,TF3, [CH2]CC(F)(F)F,TF3-D2b-2, FC(F)(F)CCc1c[nH]cc1C(F)(F)F,TF3-D2b,23.7
2160,Arene_6,FC(F)(F)c1cc[nH]c1,Radical_10,[CH2]CC(F)(F)F,Product-Ar6-R10-P2160,FC(F)(F)CCc1[nH]ccc1C(F)(F)F,FC(F)(F)c1cc[nH]c1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1[nH]ccc1C(F)(F)F,19.2,"((8,), (0,))","((6,), (5,))",,D2b,FC(F)(F)c1cc[nH]c1,TF3, [CH2]CC(F)(F)F,TF3-D2b-4, FC(F)(F)CCc1[nH]ccc1C(F)(F)F,TF3-D2b,19.2
2161,Arene_7,CC(C)(C)c1cc[nH]c1,Radical_10,[CH2]CC(F)(F)F,Product-Ar7-R10-P2161,CC(C)(C)c1c[nH]c(CCC(F)(F)F)c1,CC(C)(C)c1cc[nH]c1.[CH2]CC(F)(F)F>>CC(C)(C)c1c[nH]c(CCC(F)(F)F)c1,18.9,"((6,), (0,))","((7,), (8,))",,D2t,CC(C)(C)c1cc[nH]c1,TF3, [CH2]CC(F)(F)F,TF3-D2t-1, CC(C)(C)c1c[nH]c(CCC(F)(F)F)c1,TF3-D2t,18.9
2162,Arene_7,CC(C)(C)c1cc[nH]c1,Radical_10,[CH2]CC(F)(F)F,Product-Ar7-R10-P2162,CC(C)(C)c1c[nH]cc1CCC(F)(F)F,CC(C)(C)c1cc[nH]c1.[CH2]CC(F)(F)F>>CC(C)(C)c1c[nH]cc1CCC(F)(F)F,24.3,"((5,), (0,))","((8,), (9,))",,D2t,CC(C)(C)c1cc[nH]c1,TF3, [CH2]CC(F)(F)F,TF3-D2t-2, CC(C)(C)c1c[nH]cc1CCC(F)(F)F,TF3-D2t,24.3
2163,Arene_7,CC(C)(C)c1cc[nH]c1,Radical_10,[CH2]CC(F)(F)F,Product-Ar7-R10-P2163,CC(C)(C)c1cc[nH]c1CCC(F)(F)F,CC(C)(C)c1cc[nH]c1.[CH2]CC(F)(F)F>>CC(C)(C)c1cc[nH]c1CCC(F)(F)F,19.4,"((8,), (0,))","((8,), (9,))",,D2t,CC(C)(C)c1cc[nH]c1,TF3, [CH2]CC(F)(F)F,TF3-D2t-4, CC(C)(C)c1cc[nH]c1CCC(F)(F)F,TF3-D2t,19.4
2164,Arene_8,FC(F)(F)c1cccs1,Radical_10,[CH2]CC(F)(F)F,Product-Ar8-R10-P2164,FC(F)(F)CCc1ccc(C(F)(F)F)s1,FC(F)(F)c1cccs1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1ccc(C(F)(F)F)s1,18,"((7,), (0,))","((6,), (5,))",,E1b,FC(F)(F)c1cccs1,TF3, [CH2]CC(F)(F)F,TF3-E1b-1, FC(F)(F)CCc1ccc(C(F)(F)F)s1,TF3-E1b,18
2165,Arene_8,FC(F)(F)c1cccs1,Radical_10,[CH2]CC(F)(F)F,Product-Ar8-R10-P2165,FC(F)(F)CCc1csc(C(F)(F)F)c1,FC(F)(F)c1cccs1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1csc(C(F)(F)F)c1,20.9,"((6,), (0,))","((6,), (5,))",,E1b,FC(F)(F)c1cccs1,TF3, [CH2]CC(F)(F)F,TF3-E1b-2, FC(F)(F)CCc1csc(C(F)(F)F)c1,TF3-E1b,20.9
2166,Arene_8,FC(F)(F)c1cccs1,Radical_10,[CH2]CC(F)(F)F,Product-Ar8-R10-P2166,FC(F)(F)CCc1ccsc1C(F)(F)F,FC(F)(F)c1cccs1.[CH2]CC(F)(F)F>>FC(F)(F)CCc1ccsc1C(F)(F)F,19.1,"((5,), (0,))","((6,), (5,))",,E1b,FC(F)(F)c1cccs1,TF3, [CH2]CC(F)(F)F,TF3-E1b-3, FC(F)(F)CCc1ccsc1C(F)(F)F,TF3-E1b,19.1
